"","sst","date","week"
"1",-1.01012932313365,1981-11-04,44
"2",-0.80129492000267,1981-11-11,45
"3",-0.508467223284065,1981-11-18,46
"4",-0.352145709068436,1981-11-25,47
"5",-0.17123113076535,1981-12-02,48
"6",-0.356528159937445,1981-12-09,49
"7",-0.547237619590292,1981-12-16,50
"8",-0.468584915794864,1981-12-23,51
"9",-0.197202477441234,1981-12-30,52
"10",0.00481667982147892,1982-01-06,1
"11",0.028613766203855,1982-01-13,2
"12",0.119362211173282,1982-01-20,3
"13",0.0141088535083778,1982-01-27,4
"14",-0.122589188797381,1982-02-03,5
"15",-0.21612014750572,1982-02-10,6
"16",-0.106155628786122,1982-02-17,7
"17",-0.105964733697221,1982-02-24,8
"18",-0.141105635990667,1982-03-03,9
"19",-0.154637464136078,1982-03-10,10
"20",-0.168775599114608,1982-03-17,11
"21",0.0138723405061136,1982-03-24,12
"22",0.0878412298879483,1982-03-31,13
"23",0.113593029979272,1982-04-07,14
"24",0.214868825122805,1982-04-14,15
"25",0.346524639691861,1982-04-21,16
"26",0.456096383199904,1982-04-28,17
"27",0.43252236763657,1982-05-05,18
"28",0.419117811891498,1982-05-12,19
"29",0.696432954789091,1982-05-19,20
"30",1.00472751770813,1982-05-26,21
"31",1.15845385425078,1982-06-02,22
"32",1.09092268610165,1982-06-09,23
"33",1.05926907704116,1982-06-16,24
"34",1.15867096949013,1982-06-23,25
"35",1.00552305092067,1982-06-30,26
"36",0.990328285048806,1982-07-07,27
"37",0.682370335337526,1982-07-14,28
"38",0.691347484813764,1982-07-21,29
"39",0.730299426892027,1982-07-28,30
"40",0.834403195235654,1982-08-04,31
"41",1.11109367149429,1982-08-11,32
"42",1.16458786843972,1982-08-18,33
"43",0.960656731650855,1982-08-25,34
"44",0.873396997486817,1982-09-01,35
"45",1.03320357340523,1982-09-08,36
"46",1.43144602446872,1982-09-15,37
"47",1.57615260744524,1982-09-22,38
"48",1.59787228402874,1982-09-29,39
"49",1.72338321406007,1982-10-06,40
"50",1.85316133797813,1982-10-13,41
"51",1.97797590721159,1982-10-20,42
"52",1.96231676248854,1982-10-27,43
"53",1.91299376727782,1982-11-03,44
"54",1.94578493061185,1982-11-10,45
"55",2.11987009976912,1982-11-17,46
"56",2.31563471689132,1982-11-24,47
"57",2.39167900150412,1982-12-01,48
"58",2.45614755832745,1982-12-08,49
"59",2.56295461696231,1982-12-15,50
"60",2.66800519603448,1982-12-22,51
"61",2.74714247332099,1982-12-29,52
"62",2.74351137475305,1983-01-05,1
"63",2.71184160512486,1983-01-12,2
"64",2.65355179709792,1983-01-19,3
"65",2.60383045142597,1983-01-26,4
"66",2.50715849258174,1983-02-02,5
"67",2.41765392766731,1983-02-09,6
"68",2.27699734024261,1983-02-16,7
"69",2.08090719875423,1983-02-23,8
"70",2.08114533015257,1983-03-02,9
"71",1.96438116895174,1983-03-09,10
"72",1.73211892637379,1983-03-16,11
"73",1.58843190934005,1983-03-23,12
"74",1.35621502487996,1983-03-30,13
"75",1.19030629534449,1983-04-06,14
"76",1.11964703443988,1983-04-13,15
"77",1.13168959054162,1983-04-20,16
"78",1.09849652299794,1983-04-27,17
"79",1.05556242176685,1983-05-04,18
"80",1.1210619919006,1983-05-11,19
"81",1.00705787960217,1983-05-18,20
"82",0.902168076481313,1983-05-25,21
"83",0.957930877627987,1983-06-01,22
"84",0.914811537420649,1983-06-08,23
"85",0.697678451005649,1983-06-15,24
"86",0.261645712590024,1983-06-22,25
"87",0.123558287603008,1983-06-29,26
"88",-0.0756889486560202,1983-07-06,27
"89",-0.275343711205027,1983-07-13,28
"90",-0.308954509378768,1983-07-20,29
"91",-0.349569002102148,1983-07-27,30
"92",-0.367057677444426,1983-08-03,31
"93",-0.430680110529252,1983-08-10,32
"94",-0.37063689866824,1983-08-17,33
"95",-0.405266170486512,1983-08-24,34
"96",-0.394253338641959,1983-08-31,35
"97",-0.270867669606999,1983-09-07,36
"98",-0.282010335943753,1983-09-14,37
"99",-0.328595149869706,1983-09-21,38
"100",-0.583707643871369,1983-09-28,39
"101",-0.911196684444756,1983-10-05,40
"102",-0.830905210839535,1983-10-12,41
"103",-0.831323924916866,1983-10-19,42
"104",-1.04222841193645,1983-10-26,43
"105",-0.923409145093317,1983-11-02,44
"106",-0.805370707747678,1983-11-09,45
"107",-1.1910391291503,1983-11-16,46
"108",-1.47655146653637,1983-11-23,47
"109",-1.08945013538411,1983-11-30,48
"110",-0.888075941302121,1983-12-07,49
"111",-1.05122193948978,1983-12-14,50
"112",-1.12071140902788,1983-12-21,51
"113",-1.19832175700715,1983-12-28,52
"114",-1.04848879926392,1984-01-04,1
"115",-0.914190607894133,1984-01-11,2
"116",-1.10126443765877,1984-01-18,3
"117",-1.15330028640647,1984-01-25,4
"118",-0.851099394009419,1984-02-01,5
"119",-0.699630037865055,1984-02-08,6
"120",-0.477685057591474,1984-02-15,7
"121",-0.157152696043612,1984-02-22,8
"122",-0.217941478920576,1984-02-29,9
"123",-0.276440159205263,1984-03-07,10
"124",-0.401968330516615,1984-03-14,11
"125",-0.47553866151108,1984-03-21,12
"126",-0.640859950576419,1984-03-28,13
"127",-0.558633735956485,1984-04-04,14
"128",-0.10781392690005,1984-04-11,15
"129",-0.167190632571248,1984-04-18,16
"130",-0.594078175843769,1984-04-25,17
"131",-0.59986673918479,1984-05-02,18
"132",-0.301741921428683,1984-05-09,19
"133",-0.298705194450918,1984-05-16,20
"134",-0.641966615312113,1984-05-23,21
"135",-0.694694252662746,1984-05-30,22
"136",-0.759604928360271,1984-06-06,23
"137",-0.830712315270929,1984-06-13,24
"138",-0.870562263787893,1984-06-20,25
"139",-0.745203660857781,1984-06-27,26
"140",-0.399649769506729,1984-07-04,27
"141",-0.544192208233571,1984-07-11,28
"142",-0.668744909740605,1984-07-18,29
"143",-0.584715869335948,1984-07-25,30
"144",-0.570510757780912,1984-08-01,31
"145",-0.659580576684149,1984-08-08,32
"146",-0.448698992847175,1984-08-15,33
"147",-0.520365327953509,1984-08-22,34
"148",-0.647567570366923,1984-08-29,35
"149",-0.462662776782989,1984-09-05,36
"150",-0.231208063886356,1984-09-12,37
"151",-0.118676943169209,1984-09-19,38
"152",-0.540131125359063,1984-09-26,39
"153",-0.812705261897009,1984-10-03,40
"154",-0.605950058230521,1984-10-10,41
"155",-0.723086109177017,1984-10-17,42
"156",-1.10441709664712,1984-10-24,43
"157",-1.17650728263973,1984-10-31,44
"158",-1.29459879705968,1984-11-07,45
"159",-1.32166921350344,1984-11-14,46
"160",-1.3214547086703,1984-11-21,47
"161",-1.18703028907292,1984-11-28,48
"162",-1.38033995040241,1984-12-05,49
"163",-1.6409683507957,1984-12-12,50
"164",-1.77809246813487,1984-12-19,51
"165",-1.80730465132624,1984-12-26,52
"166",-1.52659451579219,1985-01-02,1
"167",-1.20614433023046,1985-01-09,2
"168",-1.13775932387289,1985-01-16,3
"169",-1.26280306165947,1985-01-23,4
"170",-1.28656548086146,1985-01-30,5
"171",-1.33456404064541,1985-02-06,6
"172",-1.15624937469466,1985-02-13,7
"173",-1.07452983864956,1985-02-20,8
"174",-1.05399723593492,1985-02-27,9
"175",-1.01508074407933,1985-03-06,10
"176",-1.06281775831421,1985-03-13,11
"177",-1.14036017756015,1985-03-20,12
"178",-1.06353073733303,1985-03-27,13
"179",-0.891105786379263,1985-04-03,14
"180",-0.921218563902887,1985-04-10,15
"181",-1.10088684350148,1985-04-17,16
"182",-1.05082550260491,1985-04-24,17
"183",-0.719874854719064,1985-05-01,18
"184",-0.799079239386904,1985-05-08,19
"185",-0.819435220246005,1985-05-15,20
"186",-0.671750907498958,1985-05-22,21
"187",-0.777720956502781,1985-05-29,22
"188",-0.690653499174208,1985-06-05,23
"189",-0.697310224002041,1985-06-12,24
"190",-0.838292881381026,1985-06-19,25
"191",-0.908733538680859,1985-06-26,26
"192",-0.902625678285346,1985-07-03,27
"193",-0.905301836747273,1985-07-10,28
"194",-0.754542225261005,1985-07-17,29
"195",-0.2301304092225,1985-07-24,30
"196",-0.0767294038060571,1985-07-31,31
"197",-0.572873423958319,1985-08-07,32
"198",-0.61124040011656,1985-08-14,33
"199",-0.345124804071548,1985-08-21,34
"200",-0.237242559387455,1985-08-28,35
"201",-0.228907923005155,1985-09-04,36
"202",-0.585881247868637,1985-09-11,37
"203",-0.725330229425705,1985-09-18,38
"204",-0.607027260416459,1985-09-25,39
"205",-0.565049894775999,1985-10-02,40
"206",-0.580120115641366,1985-10-09,41
"207",-0.63481652592844,1985-10-16,42
"208",-0.660407252581982,1985-10-23,43
"209",-0.369756758250539,1985-10-30,44
"210",-0.190020717934623,1985-11-06,45
"211",-0.427623918328131,1985-11-13,46
"212",-0.695865225110513,1985-11-20,47
"213",-0.793878276425776,1985-11-27,48
"214",-0.566779514344257,1985-12-04,49
"215",-0.296804607388675,1985-12-11,50
"216",-0.504560723434948,1985-12-18,51
"217",-0.702232494732165,1985-12-25,52
"218",-0.680145620127062,1986-01-01,1
"219",-0.788905748029628,1986-01-08,2
"220",-0.867373168660115,1986-01-15,3
"221",-1.02033052828079,1986-01-22,4
"222",-1.0460886519718,1986-01-29,5
"223",-0.904068233718539,1986-02-05,6
"224",-0.878289819189527,1986-02-12,7
"225",-0.926293837304041,1986-02-19,8
"226",-0.910640304478499,1986-02-26,9
"227",-0.906963123315051,1986-03-05,10
"228",-0.687652053955345,1986-03-12,11
"229",-0.372551867349905,1986-03-19,12
"230",-0.499078447269138,1986-03-26,13
"231",-0.514716160595634,1986-04-02,14
"232",-0.366204354550606,1986-04-09,15
"233",-0.351208576759547,1986-04-16,16
"234",-0.169330309738974,1986-04-23,17
"235",-0.385354735412033,1986-04-30,18
"236",-0.397391821525391,1986-05-07,19
"237",-0.34471447134969,1986-05-14,20
"238",-0.45135933507712,1986-05-21,21
"239",-0.275288419753667,1986-05-28,22
"240",-0.0934296987816105,1986-06-04,23
"241",-0.00422142463589273,1986-06-11,24
"242",0.0465631217666835,1986-06-18,25
"243",0.137602977517761,1986-06-25,26
"244",0.174679679834211,1986-07-02,27
"245",0.077451347578726,1986-07-09,28
"246",0.0390292813339047,1986-07-16,29
"247",0.0467579816686112,1986-07-23,30
"248",0.0652132707954238,1986-07-30,31
"249",-0.0171379945150524,1986-08-06,32
"250",0.0445539025908616,1986-08-13,33
"251",0.313707757769025,1986-08-20,34
"252",0.56292133074735,1986-08-27,35
"253",0.574484179673362,1986-09-03,36
"254",0.515106746782108,1986-09-10,37
"255",0.53163399119846,1986-09-17,38
"256",0.569609015111463,1986-09-24,39
"257",0.620364879982695,1986-10-01,40
"258",0.670321216674832,1986-10-08,41
"259",0.631617876298123,1986-10-15,42
"260",0.865379402311465,1986-10-22,43
"261",1.1266790344491,1986-10-29,44
"262",1.06308225462164,1986-11-05,45
"263",0.956206584990492,1986-11-12,46
"264",1.00548343768029,1986-11-19,47
"265",1.07148856106955,1986-11-26,48
"266",1.14414485860293,1986-12-03,49
"267",1.04463872781088,1986-12-10,50
"268",1.00730632806762,1986-12-17,51
"269",1.05488902400539,1986-12-24,52
"270",1.15178842323815,1986-12-31,53
"271",1.20700128814661,1987-01-07,1
"272",1.19953625195768,1987-01-14,2
"273",1.23123956586517,1987-01-21,3
"274",1.24852236362312,1987-01-28,4
"275",1.27810034144249,1987-02-04,5
"276",1.28475257316173,1987-02-11,6
"277",1.11156850191059,1987-02-18,7
"278",1.02155898386656,1987-02-25,8
"279",1.07925824926778,1987-03-04,9
"280",1.18171432910229,1987-03-11,10
"281",1.25827134098182,1987-03-18,11
"282",1.21705575373082,1987-03-25,12
"283",1.21379327419829,1987-04-01,13
"284",1.12955872561694,1987-04-08,14
"285",1.0001383533448,1987-04-15,15
"286",0.959495210071547,1987-04-22,16
"287",0.908352645383926,1987-04-29,17
"288",0.793055933757324,1987-05-06,18
"289",0.733193068645,1987-05-13,19
"290",0.894355194865077,1987-05-20,20
"291",1.04902067001618,1987-05-27,21
"292",1.09262503704244,1987-06-03,22
"293",1.21461042547289,1987-06-10,23
"294",1.42587252592585,1987-06-17,24
"295",1.60758816270195,1987-06-24,25
"296",1.58065152272012,1987-07-01,26
"297",1.57396435125144,1987-07-08,27
"298",1.57571983087531,1987-07-15,28
"299",1.46855548156777,1987-07-22,29
"300",1.34148148452455,1987-07-29,30
"301",1.45142989537488,1987-08-05,31
"302",1.58856714088804,1987-08-12,32
"303",1.71823501700996,1987-08-19,33
"304",1.84033194378076,1987-08-26,34
"305",1.75461165595169,1987-09-02,35
"306",1.61432522121622,1987-09-09,36
"307",1.59294457826468,1987-09-16,37
"308",1.58666663190327,1987-09-23,38
"309",1.40184190927759,1987-09-30,39
"310",1.25668973571099,1987-10-07,40
"311",1.2978864977538,1987-10-14,41
"312",1.35033253680548,1987-10-21,42
"313",1.26765433118341,1987-10-28,43
"314",1.22965597214042,1987-11-04,44
"315",1.29720154152107,1987-11-11,45
"316",1.32022399962837,1987-11-18,46
"317",1.32051129974576,1987-11-25,47
"318",1.19171528314388,1987-12-02,48
"319",1.08281270269233,1987-12-09,49
"320",1.04128221303219,1987-12-16,50
"321",0.8343862375333,1987-12-23,51
"322",0.71659462208571,1987-12-30,52
"323",0.76560589370257,1988-01-06,1
"324",0.701459505627272,1988-01-13,2
"325",0.574951019175152,1988-01-20,3
